NGC2223, 96.1492, -22.8386, 12.3, 3.0
NGC315, 14.4542, 30.3519, 12.2, 3.0
NGC708, 28.1933, 36.1522, 13.7, 3.0
NGC3268, 157.5012, -35.3256, 12.5, 3.0
NGC6217, 248.1613, 78.1992, 11.8, 3.0
NGC7377, 341.9475, -22.3114, 12.1, 3.0
NGC309, 14.1775, -9.9142, 12.5, 3.0
NGC450, 18.8767, -0.8614, 12.5, 3.0
NGC3780, 174.8413, 56.2706, 12.2, 3.0
NGC4304, 185.5529, -33.4847, 12.5, 3.0
NGC3930, 177.9404, 38.0144, 13.1, 3.0
NGC5774, 223.4267, 3.5828, 12.7, 3.0
NGC3681, 171.6238, 16.8639, 11.9, 3.0
NGC4435, 186.9187, 13.0797, 11.7, 3.0
NGC5962, 234.1317, 16.6078, 12.0, 3.0
NGC7125, 327.3175, -60.7125, 12.8, 3.0
NGC2525, 121.4083, -11.4275, 12.3, 3.0
NGC4050, 180.7246, -16.3742, 13.1, 3.0
NGC4340, 185.8967, 16.7228, 12.1, 3.0
NGC5970, 234.6250, 12.1864, 12.2, 3.0
NGC6861, 301.8308, -48.3694, 12.1, 3.0
NGC753, 29.4267, 35.9158, 13.0, 3.0
NGC3091, 150.0588, -19.6367, 12.1, 3.0
NGC5705, 219.9575, -0.7183, 13.4, 3.0
NGC5426, 210.8538, -6.0689, 12.7, 3.0
NGC5861, 227.3175, -11.3222, 12.3, 3.0
NGC658, 25.5408, 12.6014, 13.1, 3.0
NGC949, 37.7033, 37.1358, 12.4, 3.0
NGC3020, 147.5271, 12.8136, 12.6, 3.0
NGC3145, 152.5412, -12.4344, 12.5, 3.0
NGC4281, 185.0900, 5.3864, 12.3, 3.0
NGC2325, 105.6675, -28.6978, 12.3, 3.0
NGC2742, 136.8883, 60.4794, 12.0, 3.0
NGC2781, 137.8646, -14.8172, 12.5, 3.0
NGC1292, 49.5617, -27.6106, 12.7, 3.0
NGC2559, 124.2754, -27.4569, 11.7, 3.0
NGC3023, 147.4692, 0.6189, 13.0, 3.0
NGC6632, 276.2629, 27.5358, 12.9, 3.0
NGC803, 30.9367, 16.0311, 13.2, 3.0
NGC3403, 163.4762, 73.6900, 13.0, 3.0
NGC4632, 190.6346, -0.0806, 12.4, 3.0
NGC6207, 250.7654, 36.8319, 12.2, 3.0
NGC4751, 193.2108, -42.6600, 12.2, 3.0
