NGC582, 22.9925, 33.4756, 13.2, 2.2
NGC583, 22.4338, -17.6606, 14.2, 0.7
NGC584, 22.8354, -5.1328, 10.5, 4.1
NGC585, 22.9258, 0.9328, 13.1, 2.2
NGC586, 22.9033, -5.1069, 13.2, 1.7
NGC587, 23.1387, 35.3583, 12.8, 2.2
NGC589, 23.1662, -11.9578, 14.1, 1.1
NGC590, 23.4196, 44.9292, 13.0, 2.6
NGC591, 23.3796, 35.6683, 12.9, 1.3
NGC593, 23.0858, -11.6456, 14.6, 1.2
NGC594, 23.2375, -15.4647, 13.5, 1.4
NGC596, 23.2167, -6.9681, 10.9, 3.2
NGC597, 23.0621, -32.5031, 13.2, 1.4
NGC599, 23.2237, -11.8092, 13.4, 1.4
NGC600, 23.2725, -6.6878, 12.4, 2.8
